timestamp,actual,forecast,error,abs_error,pct_error
2020-09-19 03:00:00+00:00,2891.0,3150.4656,-259.465576171875,259.465576171875,-8.974942102105672
2020-09-19 04:00:00+00:00,3087.0,3390.444,-303.444091796875,303.444091796875,-9.829740582989148
2020-09-19 05:00:00+00:00,3406.0,3594.4844,-188.484375,188.484375,-5.533892395772167
2020-09-19 06:00:00+00:00,3577.0,3753.1392,-176.13916015625,176.13916015625,-4.924214709428292
2020-09-19 07:00:00+00:00,3654.0,3818.1274,-164.12744140625,164.12744140625,-4.491719797653257
2020-09-19 08:00:00+00:00,3698.0,3866.3428,-168.3427734375,168.3427734375,-4.5522653714845855
2020-09-19 09:00:00+00:00,3678.0,3862.6008,-184.600830078125,184.600830078125,-5.019054651390022
2020-09-19 10:00:00+00:00,3604.0,3819.6274,-215.62744140625,215.62744140625,-5.983003368652886
2020-09-19 11:00:00+00:00,3515.0,3819.6262,-304.626220703125,304.626220703125,-8.666464315878377
2020-09-19 12:00:00+00:00,3503.0,3800.6003,-297.600341796875,297.600341796875,-8.495584978500572
2020-09-19 13:00:00+00:00,3551.0,3807.0605,-256.060546875,256.060546875,-7.210941900168967
2020-09-19 14:00:00+00:00,3611.0,3848.8662,-237.8662109375,237.8662109375,-6.587266988022708
2020-09-19 15:00:00+00:00,3712.0,3877.2302,-165.230224609375,165.230224609375,-4.451245275037042
2020-09-19 16:00:00+00:00,3925.0,3892.3582,32.641845703125,32.641845703125,0.8316393809713376
2020-09-19 17:00:00+00:00,3967.0,3861.228,105.77197265625,105.77197265625,2.6662962605558356
2020-09-19 18:00:00+00:00,3675.0,3787.464,-112.464111328125,112.464111328125,-3.0602479272959187
2020-09-19 19:00:00+00:00,3532.0,3659.121,-127.12109375,127.12109375,-3.5991249646092864
2020-09-19 20:00:00+00:00,3323.0,3435.691,-112.69091796875,112.69091796875,-3.391240384253687
2020-09-19 21:00:00+00:00,3084.0,3223.188,-139.18798828125,139.18798828125,-4.513229191999027
2020-09-19 22:00:00+00:00,2893.0,3036.2837,-143.28369140625,143.28369140625,-4.952771911726582
2020-09-19 23:00:00+00:00,2774.0,2864.7793,-90.779296875,90.779296875,-3.272505294700793
2020-09-20 00:00:00+00:00,2748.0,2808.6514,-60.6513671875,60.6513671875,-2.207109431859534
2020-09-20 01:00:00+00:00,2740.0,2862.6655,-122.66552734375,122.66552734375,-4.4768440636405105
2020-09-20 02:00:00+00:00,2779.0,3022.1028,-243.102783203125,243.102783203125,-8.747851140810543
2020-09-20 03:00:00+00:00,2869.0,3264.2856,-395.28564453125,395.28564453125,-13.77781960722377
2020-09-20 04:00:00+00:00,3021.0,3549.2983,-528.29833984375,528.29833984375,-17.48753193789308
2020-09-20 05:00:00+00:00,3325.0,3777.335,-452.3349609375,452.3349609375,-13.604058975563909
2020-09-20 06:00:00+00:00,3579.0,3941.5955,-362.595458984375,362.595458984375,-10.131194718758731
2020-09-20 07:00:00+00:00,3661.0,4005.1277,-344.127685546875,344.127685546875,-9.39982752108372
2020-09-20 08:00:00+00:00,3693.0,4036.4426,-343.442626953125,343.442626953125,-9.299827429004196
2020-09-20 09:00:00+00:00,3683.0,4037.7073,-354.707275390625,354.707275390625,-9.63093335299009
2020-09-20 10:00:00+00:00,3607.0,3996.095,-389.094970703125,389.094970703125,-10.787218483590934
2020-09-20 11:00:00+00:00,3538.0,4007.7366,-469.736572265625,469.736572265625,-13.276895767824337
2020-09-20 12:00:00+00:00,3526.0,3984.1636,-458.16357421875,458.16357421875,-12.993862002800624
2020-09-20 13:00:00+00:00,3571.0,3990.2405,-419.240478515625,419.240478515625,-11.74014221550336
2020-09-20 14:00:00+00:00,3674.0,4025.4023,-351.40234375,351.40234375,-9.564571141807294
2020-09-20 15:00:00+00:00,3760.0,4045.4692,-285.46923828125,285.46923828125,-7.59226697556516
2020-09-20 16:00:00+00:00,4020.0,4070.1116,-50.111572265625,50.111572265625,-1.2465565240205223
2020-09-20 17:00:00+00:00,4150.0,4020.9204,129.07958984375,129.07958984375,3.1103515625
2020-09-20 18:00:00+00:00,3872.0,3922.115,-50.114990234375,50.114990234375,-1.2942921031605115
2020-09-20 19:00:00+00:00,3588.0,3743.6873,-155.687255859375,155.687255859375,-4.339109695077341
2020-09-20 20:00:00+00:00,3318.0,3468.3167,-150.316650390625,150.316650390625,-4.5303390714474085
2020-09-20 21:00:00+00:00,3004.0,3228.2842,-224.2841796875,224.2841796875,-7.466184410369507
2020-09-20 22:00:00+00:00,2842.0,3014.534,-172.533935546875,172.533935546875,-6.0708633197352215
2020-09-20 23:00:00+00:00,2751.0,2907.6704,-156.67041015625,156.67041015625,-5.695034902081061
2020-09-21 00:00:00+00:00,2681.0,2844.3364,-163.33642578125,163.33642578125,-6.092369480837374
2020-09-21 01:00:00+00:00,2702.0,2882.5857,-180.585693359375,180.585693359375,-6.683408340465396
2020-09-21 02:00:00+00:00,2815.0,3032.563,-217.56298828125,217.56298828125,-7.72870295848135
2020-09-21 03:00:00+00:00,3169.0,3267.7683,-98.768310546875,98.768310546875,-3.1167027626025563
2020-09-21 04:00:00+00:00,3455.0,3549.747,-94.7470703125,94.7470703125,-2.7423175198986973
2020-09-21 05:00:00+00:00,3708.0,3788.5544,-80.554443359375,80.554443359375,-2.1724499287857335
2020-09-21 06:00:00+00:00,3817.0,3979.109,-162.10888671875,162.10888671875,-4.247023492762641
2020-09-21 07:00:00+00:00,3766.0,4056.894,-290.89404296875,290.89404296875,-7.724217816483006
2020-09-21 08:00:00+00:00,3775.0,4095.301,-320.301025390625,320.301025390625,-8.484795374586094
2020-09-21 09:00:00+00:00,3737.0,4108.6235,-371.62353515625,371.62353515625,-9.9444349787597
2020-09-21 10:00:00+00:00,3769.0,4071.7195,-302.719482421875,302.719482421875,-8.031824951495754
2020-09-21 11:00:00+00:00,3764.0,4088.5947,-324.5947265625,324.5947265625,-8.623664361384167
2020-09-21 12:00:00+00:00,3764.0,4060.1707,-296.170654296875,296.170654296875,-7.868508350076381
2020-09-21 13:00:00+00:00,3751.0,4056.7803,-305.7802734375,305.7802734375,-8.151966767195415
2020-09-21 14:00:00+00:00,3738.0,4084.4653,-346.46533203125,346.46533203125,-9.268735474351256
2020-09-21 15:00:00+00:00,3776.0,4097.6934,-321.693359375,321.693359375,-8.519421593617585
2020-09-21 16:00:00+00:00,3973.0,4122.4917,-149.49169921875,149.49169921875,-3.762690642304304
2020-09-21 17:00:00+00:00,4024.0,4078.4092,-54.4091796875,54.4091796875,-1.3521167914388668
2020-09-21 18:00:00+00:00,3748.0,3982.1633,-234.163330078125,234.163330078125,-6.247687568786686
2020-09-21 19:00:00+00:00,3527.0,3811.228,-284.22802734375,284.22802734375,-8.058634174759002
2020-09-21 20:00:00+00:00,3324.0,3536.4724,-212.472412109375,212.472412109375,-6.3920701597284895
