timestamp,y_true,yhat,residual,z_resid,flag_z,cusum_plus,cusum_minus,flag_cusum
2020-09-19 21:00:00+00:00,5085.0,5417.603043042966,-332.6030430429664,-0.5447660406495806,0,0.0,6.286153293963292,1
2020-09-19 22:00:00+00:00,4790.0,5173.137966074664,-383.1379660746643,-0.6184897625104323,0,0.0,6.404643056473724,1
2020-09-19 23:00:00+00:00,4509.0,4906.165543651877,-397.1655436518768,-0.638615204631124,0,0.0,6.543258261104848,1
2020-09-20 00:00:00+00:00,4433.0,4446.734948048445,-13.734948048445403,-0.08188970609344172,0,0.0,6.12514796719829,1
2020-09-20 01:00:00+00:00,4367.0,4353.670555610705,13.329444389294622,-0.04431695508498344,0,0.0,5.669464922283273,1
2020-09-20 02:00:00+00:00,4362.0,4421.366261668195,-59.366261668194966,-0.15188379689267686,0,0.0,5.32134871917595,1
2020-09-20 03:00:00+00:00,4498.0,4768.660935095943,-270.6609350959425,-0.4613378809131055,0,0.0,5.282686600089056,1
2020-09-20 04:00:00+00:00,4699.0,5397.1944339426245,-698.1944339426245,-1.0849873163969457,0,0.0,5.867673916486002,1
2020-09-20 05:00:00+00:00,4934.0,5990.634831175254,-1056.6348311752536,-1.6024713618203532,0,0.0,6.970145278306354,1
2020-09-20 06:00:00+00:00,5230.0,6390.485102069458,-1160.4851020694578,-1.7460236580587727,0,0.0,8.216168936365127,1
2020-09-20 07:00:00+00:00,5438.0,6593.372376288619,-1155.3723762886193,-1.7302985630636205,0,0.0,9.446467499428747,1
2020-09-20 08:00:00+00:00,5643.0,6736.220792460544,-1093.2207924605436,-1.6315845525114325,0,0.0,10.57805205194018,1
2020-09-20 09:00:00+00:00,5780.0,6859.260745395297,-1079.260745395297,-1.6027039742228713,0,0.0,11.680756026163051,1
2020-09-20 10:00:00+00:00,5568.0,6667.048495651533,-1099.048495651533,-1.6222974596951003,0,0.0,12.80305348585815,1
2020-09-20 11:00:00+00:00,5385.0,6559.774547333779,-1174.774547333779,-1.7205580251614236,0,0.0,14.023611511019574,1
2020-09-20 12:00:00+00:00,5329.0,6447.45240085391,-1118.45240085391,-1.6308910239790628,0,0.0,15.154502534998636,1
2020-09-20 13:00:00+00:00,5344.0,6398.843358015804,-1054.8433580158037,-1.5328409451708322,0,0.0,16.187343480169467,1
2020-09-20 14:00:00+00:00,5435.0,6371.229658554004,-936.2296585540043,-1.3591676406404272,0,0.0,17.046511120809896,1
2020-09-20 15:00:00+00:00,5591.0,6432.189386445299,-841.1893864452986,-1.2209228247689474,0,0.0,17.767433945578844,1
2020-09-20 16:00:00+00:00,5899.0,6470.42399349134,-571.4239934913403,-0.8381086546493222,0,0.0,18.105542600228166,1
2020-09-20 17:00:00+00:00,6067.0,6408.7743407990365,-341.7743407990365,-0.5133326526403132,0,0.0,18.118875252868477,1
2020-09-20 18:00:00+00:00,5979.0,6268.084919441892,-289.08491944189154,-0.43830047692204815,0,0.0,18.057175729790526,1
2020-09-20 19:00:00+00:00,5615.0,5909.767075512862,-294.767075512862,-0.4454374598573878,0,0.0,18.002613189647914,1
2020-09-20 20:00:00+00:00,5530.0,5685.662646874004,-155.66264687400417,-0.2488143223509849,0,0.0,17.751427511998898,1
2020-09-20 21:00:00+00:00,5165.0,5248.342927621436,-83.34292762143559,-0.14636385494875054,0,0.0,17.397791366947647,1
2020-09-20 22:00:00+00:00,5054.0,4969.516411977585,84.48358802241455,0.0907115349879177,0,0.0,16.80707983195973,1
2020-09-20 23:00:00+00:00,4814.0,4692.30880592689,121.69119407310971,0.14400861846383511,0,0.0,16.163071213495893,1
2020-09-21 00:00:00+00:00,4741.0,4744.421990419303,-3.421990419303256,-0.030802921979852058,0,0.0,15.693874135475745,1
2020-09-21 01:00:00+00:00,4659.0,4625.079621526731,33.92037847326901,0.02362437578187982,0,0.0,15.170249759693865,1
2020-09-21 02:00:00+00:00,4820.0,4661.741353643156,158.2586463568441,0.20100052609531804,0,0.0,14.469249233598546,1
