timestamp,actual,forecast
2020-09-26 07:00:00+00:00,3955.0,3849.4558
2020-09-26 08:00:00+00:00,3991.0,3799.971
2020-09-26 09:00:00+00:00,3911.0,3757.0352
2020-09-26 10:00:00+00:00,3847.0,3741.225
2020-09-26 11:00:00+00:00,3767.0,3717.5635
2020-09-26 12:00:00+00:00,3743.0,3716.2805
2020-09-26 13:00:00+00:00,3761.0,3757.5295
2020-09-26 14:00:00+00:00,3861.0,3867.1995
2020-09-26 15:00:00+00:00,3948.0,4011.9263
2020-09-26 16:00:00+00:00,4086.0,4115.1885
2020-09-26 17:00:00+00:00,3931.0,4118.868
2020-09-26 18:00:00+00:00,3673.0,3978.8826
2020-09-26 19:00:00+00:00,3525.0,3713.5198
2020-09-26 20:00:00+00:00,3335.0,3438.3796
2020-09-26 21:00:00+00:00,3071.0,3220.192
2020-09-26 22:00:00+00:00,2894.0,3075.248
2020-09-26 23:00:00+00:00,2798.0,2971.0874
2020-09-27 00:00:00+00:00,2735.0,2923.0479
2020-09-27 01:00:00+00:00,2732.0,2963.0566
2020-09-27 02:00:00+00:00,2767.0,3143.9946
2020-09-26 04:00:00+00:00,3240.0,3445.2195
2020-09-26 05:00:00+00:00,3637.0,3637.7996
2020-09-26 06:00:00+00:00,3870.0,3732.3528
2020-09-26 07:00:00+00:00,3955.0,3748.483
2020-09-26 08:00:00+00:00,3991.0,3722.6765
2020-09-26 09:00:00+00:00,3911.0,3677.6577
2020-09-26 10:00:00+00:00,3847.0,3642.496
2020-09-26 11:00:00+00:00,3767.0,3639.0398
2020-09-26 12:00:00+00:00,3743.0,3648.3013
2020-09-26 13:00:00+00:00,3761.0,3707.9993
2020-09-26 14:00:00+00:00,3861.0,3806.099
2020-09-26 15:00:00+00:00,3948.0,3928.549
2020-09-26 16:00:00+00:00,4086.0,4012.2961
2020-09-26 17:00:00+00:00,3931.0,3991.2346
2020-09-26 18:00:00+00:00,3673.0,3875.1
2020-09-26 19:00:00+00:00,3525.0,3669.098
2020-09-26 20:00:00+00:00,3335.0,3411.7625
2020-09-26 21:00:00+00:00,3071.0,3196.5906
2020-09-26 22:00:00+00:00,2894.0,3046.7449
2020-09-26 23:00:00+00:00,2798.0,2961.7776
2020-09-27 00:00:00+00:00,2735.0,2923.664
2020-09-27 01:00:00+00:00,2732.0,2964.902
2020-09-27 02:00:00+00:00,2767.0,3086.7373
2020-09-27 03:00:00+00:00,2878.0,3301.7002
2020-09-26 05:00:00+00:00,3637.0,3603.3752
2020-09-26 06:00:00+00:00,3870.0,3661.7644
2020-09-26 07:00:00+00:00,3955.0,3652.7437
2020-09-26 08:00:00+00:00,3991.0,3622.257
2020-09-26 09:00:00+00:00,3911.0,3597.1694
2020-09-26 10:00:00+00:00,3847.0,3577.8123
2020-09-26 11:00:00+00:00,3767.0,3563.6292
2020-09-26 12:00:00+00:00,3743.0,3585.1519
2020-09-26 13:00:00+00:00,3761.0,3647.337
2020-09-26 14:00:00+00:00,3861.0,3774.655
2020-09-26 15:00:00+00:00,3948.0,3888.1646
2020-09-26 16:00:00+00:00,4086.0,3936.391
2020-09-26 17:00:00+00:00,3931.0,3889.174
2020-09-26 18:00:00+00:00,3673.0,3734.1265
2020-09-26 19:00:00+00:00,3525.0,3532.4424
2020-09-26 20:00:00+00:00,3335.0,3313.2864
2020-09-26 21:00:00+00:00,3071.0,3115.6218
2020-09-26 22:00:00+00:00,2894.0,2997.2988
2020-09-26 23:00:00+00:00,2798.0,2941.6528
2020-09-27 00:00:00+00:00,2735.0,2950.168
2020-09-27 01:00:00+00:00,2732.0,3033.9634
2020-09-27 02:00:00+00:00,2767.0,3211.6978
2020-09-27 03:00:00+00:00,2878.0,3413.0508
2020-09-27 04:00:00+00:00,3074.0,3603.1562
2020-09-26 06:00:00+00:00,3870.0,3718.846
2020-09-26 07:00:00+00:00,3955.0,3701.9485
2020-09-26 08:00:00+00:00,3991.0,3656.3235
2020-09-26 09:00:00+00:00,3911.0,3610.5637
2020-09-26 10:00:00+00:00,3847.0,3575.487
2020-09-26 11:00:00+00:00,3767.0,3572.0015
2020-09-26 12:00:00+00:00,3743.0,3596.4832
2020-09-26 13:00:00+00:00,3761.0,3663.6162
2020-09-26 14:00:00+00:00,3861.0,3773.188
2020-09-26 15:00:00+00:00,3948.0,3922.9426
2020-09-26 16:00:00+00:00,4086.0,3998.1086
2020-09-26 17:00:00+00:00,3931.0,3946.7822
2020-09-26 18:00:00+00:00,3673.0,3774.5737
2020-09-26 19:00:00+00:00,3525.0,3511.0437
2020-09-26 20:00:00+00:00,3335.0,3262.4941
2020-09-26 21:00:00+00:00,3071.0,3067.1714
2020-09-26 22:00:00+00:00,2894.0,2931.3315
2020-09-26 23:00:00+00:00,2798.0,2876.0186
2020-09-27 00:00:00+00:00,2735.0,2892.193
2020-09-27 01:00:00+00:00,2732.0,2990.7686
2020-09-27 02:00:00+00:00,2767.0,3178.4312
2020-09-27 03:00:00+00:00,2878.0,3437.1218
2020-09-27 04:00:00+00:00,3074.0,3666.612
2020-09-27 05:00:00+00:00,3440.0,3817.709
2020-09-26 07:00:00+00:00,3955.0,3919.0527
2020-09-26 08:00:00+00:00,3991.0,3862.1523
2020-09-26 09:00:00+00:00,3911.0,3795.907
2020-09-26 10:00:00+00:00,3847.0,3744.0745
2020-09-26 11:00:00+00:00,3767.0,3711.6062
2020-09-26 12:00:00+00:00,3743.0,3728.6384
2020-09-26 13:00:00+00:00,3761.0,3803.5854
2020-09-26 14:00:00+00:00,3861.0,3932.8823
2020-09-26 15:00:00+00:00,3948.0,4075.3462
2020-09-26 16:00:00+00:00,4086.0,4186.8433
2020-09-26 17:00:00+00:00,3931.0,4158.8423
2020-09-26 18:00:00+00:00,3673.0,3986.0579
2020-09-26 19:00:00+00:00,3525.0,3732.4644
2020-09-26 20:00:00+00:00,3335.0,3436.919
2020-09-26 21:00:00+00:00,3071.0,3187.0598
2020-09-26 22:00:00+00:00,2894.0,3004.374
2020-09-26 23:00:00+00:00,2798.0,2891.2866
2020-09-27 00:00:00+00:00,2735.0,2869.8552
2020-09-27 01:00:00+00:00,2732.0,2946.9993
2020-09-27 02:00:00+00:00,2767.0,3131.032
2020-09-27 03:00:00+00:00,2878.0,3405.6165
2020-09-27 04:00:00+00:00,3074.0,3710.0667
2020-09-27 05:00:00+00:00,3440.0,3931.2012
2020-09-27 06:00:00+00:00,3657.0,4035.4478
2020-09-26 08:00:00+00:00,3991.0,3932.529
2020-09-26 09:00:00+00:00,3911.0,3850.9307
2020-09-26 10:00:00+00:00,3847.0,3786.174
2020-09-26 11:00:00+00:00,3767.0,3754.13
2020-09-26 12:00:00+00:00,3743.0,3749.5583
2020-09-26 13:00:00+00:00,3761.0,3793.9126
2020-09-26 14:00:00+00:00,3861.0,3901.7292
2020-09-26 15:00:00+00:00,3948.0,4059.5005
2020-09-26 16:00:00+00:00,4086.0,4194.389
2020-09-26 17:00:00+00:00,3931.0,4228.09
2020-09-26 18:00:00+00:00,3673.0,4079.4539
2020-09-26 19:00:00+00:00,3525.0,3797.7725
2020-09-26 20:00:00+00:00,3335.0,3501.7324
2020-09-26 21:00:00+00:00,3071.0,3245.8335
2020-09-26 22:00:00+00:00,2894.0,3072.129
2020-09-26 23:00:00+00:00,2798.0,2963.1023
2020-09-27 00:00:00+00:00,2735.0,2920.843
2020-09-27 01:00:00+00:00,2732.0,2985.138
2020-09-27 02:00:00+00:00,2767.0,3169.638
2020-09-27 03:00:00+00:00,2878.0,3445.3054
2020-09-27 04:00:00+00:00,3074.0,3746.5837
2020-09-27 05:00:00+00:00,3440.0,3990.0857
2020-09-27 06:00:00+00:00,3657.0,4094.2043
2020-09-27 07:00:00+00:00,3745.0,4087.5945
2020-09-26 09:00:00+00:00,3911.0,3974.715
2020-09-26 10:00:00+00:00,3847.0,3925.2646
2020-09-26 11:00:00+00:00,3767.0,3895.4846
2020-09-26 12:00:00+00:00,3743.0,3910.0068
2020-09-26 13:00:00+00:00,3761.0,3964.0493
2020-09-26 14:00:00+00:00,3861.0,4054.898
2020-09-26 15:00:00+00:00,3948.0,4143.847
2020-09-26 16:00:00+00:00,4086.0,4196.577
2020-09-26 17:00:00+00:00,3931.0,4166.9814
2020-09-26 18:00:00+00:00,3673.0,4018.6396
2020-09-26 19:00:00+00:00,3525.0,3751.7695
2020-09-26 20:00:00+00:00,3335.0,3429.364
2020-09-26 21:00:00+00:00,3071.0,3170.5957
2020-09-26 22:00:00+00:00,2894.0,3011.6023
2020-09-26 23:00:00+00:00,2798.0,2948.7131
2020-09-27 00:00:00+00:00,2735.0,2955.0566
2020-09-27 01:00:00+00:00,2732.0,3043.0884
2020-09-27 02:00:00+00:00,2767.0,3248.51
2020-09-27 03:00:00+00:00,2878.0,3540.4324
2020-09-27 04:00:00+00:00,3074.0,3834.0476
2020-09-27 05:00:00+00:00,3440.0,4052.8374
2020-09-27 06:00:00+00:00,3657.0,4161.004
2020-09-27 07:00:00+00:00,3745.0,4160.719
2020-09-27 08:00:00+00:00,3763.0,4110.8037
