timestamp,actual,forecast,mase,mape,rmse,refit_flag,mase_rolling_24h,mape_rolling_24h,rmse_rolling_24h
2015-03-02 00:00:00+00:00,6081.0,6015.7905,3.3373959103008892,11.706399498285647,1213.5793901305906,1,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 01:00:00+00:00,5894.0,5939.6895,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 02:00:00+00:00,5674.0,5848.583,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 03:00:00+00:00,5895.0,5822.725,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 04:00:00+00:00,6492.0,6181.582,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 05:00:00+00:00,7661.0,6461.887,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 06:00:00+00:00,8382.0,6780.1895,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 07:00:00+00:00,8907.0,7173.1055,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 08:00:00+00:00,9107.0,7291.6655,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 09:00:00+00:00,9441.0,7382.878,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 10:00:00+00:00,9266.0,7486.559,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 11:00:00+00:00,9146.0,7454.2314,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 12:00:00+00:00,8755.0,7353.0244,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 13:00:00+00:00,8955.0,7229.4165,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 14:00:00+00:00,8792.0,7132.3228,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 15:00:00+00:00,8628.0,7231.831,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 16:00:00+00:00,8610.0,7449.6025,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 17:00:00+00:00,8883.0,7471.2905,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 18:00:00+00:00,8271.0,7253.3887,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 19:00:00+00:00,7210.0,6914.0234,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 20:00:00+00:00,6654.0,6767.7715,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 21:00:00+00:00,6405.0,6561.4946,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 22:00:00+00:00,6056.0,6623.1167,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-02 23:00:00+00:00,6130.0,6541.964,3.3373959103008892,11.706399498285647,1213.5793901305906,0,3.3373959103008892,11.706399498285647,1213.5793901305906
2015-03-03 00:00:00+00:00,5771.0,6095.4707,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 01:00:00+00:00,5742.0,6007.6133,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 02:00:00+00:00,5524.0,6036.364,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 03:00:00+00:00,5711.0,6420.9575,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 04:00:00+00:00,6546.0,7030.185,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 05:00:00+00:00,7625.0,7658.379,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 06:00:00+00:00,8597.0,8175.9907,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 07:00:00+00:00,8752.0,8474.332,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 08:00:00+00:00,8964.0,8391.519,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
2015-03-03 09:00:00+00:00,8784.0,8320.15,1.582146866570997,6.143509173955994,543.1027822289802,0,1.582146866570997,6.143509173955994,543.1027822289802
