timestamp,actual,forecast,lower_bound_80%,upper_bound_80%,error
2020-09-21 02:00:00+00:00,4820.0,4661.741353643156,4348.168483150973,4975.314224135339,158.2586463568441
2020-09-21 03:00:00+00:00,5461.0,4956.600381602896,4556.456105124067,5356.744658081725,504.39961839710395
2020-09-21 04:00:00+00:00,6579.0,5504.100286690139,5034.4659990418695,5973.7345743384085,1074.899713309861
2020-09-21 05:00:00+00:00,7328.0,6016.171055946111,5490.101676263485,6542.240435628736,1311.8289440538892
2020-09-21 06:00:00+00:00,7671.0,6378.544936218934,5805.919069976338,6951.17080246153,1292.4550637810662
2020-09-21 07:00:00+00:00,7723.0,6571.885776920133,5960.2928964439725,7183.478657396294,1151.1142230798669
2020-09-21 08:00:00+00:00,7783.0,6731.257488198338,6086.653444677804,7375.861531718872,1051.7425118016617
2020-09-21 09:00:00+00:00,7858.0,6865.081434705193,6192.238526212037,7537.924343198349,992.9185652948072
2020-09-21 10:00:00+00:00,7677.0,6663.312050460518,5966.124875799734,7360.499225121302,1013.6879495394824
2020-09-21 11:00:00+00:00,7638.0,6526.288699619459,5807.984671566933,7244.592727671986,1111.7113003805407
2020-09-21 12:00:00+00:00,7554.0,6424.127406218865,5687.414867746458,7160.839944691272,1129.872593781135
2020-09-21 13:00:00+00:00,7496.0,6381.936438390958,5629.111523849029,7134.761352932886,1114.0635616090422
2020-09-21 14:00:00+00:00,7465.0,6375.750004791562,5608.7756897057325,7142.724319877391,1089.2499952084381
2020-09-21 15:00:00+00:00,7558.0,6441.284409252361,5661.8503690869475,7220.7184494177745,1116.715590747639
2020-09-21 16:00:00+00:00,7644.0,6532.16760577473,5741.736505984608,7322.598705564852,1111.83239422527
2020-09-21 17:00:00+00:00,7594.0,6501.343162906285,5701.187125538458,7301.499200274113,1092.6568370937148
2020-09-21 18:00:00+00:00,7207.0,6358.772978175765,5550.002777119946,7167.543179231585,848.2270218242347
2020-09-21 19:00:00+00:00,6619.0,5999.187614761828,5182.776378599837,6815.598850923819,619.8123852381723
2020-09-21 20:00:00+00:00,6267.0,5793.692783956892,4970.495473743183,6616.890094170601,473.3072160431084
2020-09-21 21:00:00+00:00,5757.0,5362.562881841985,4533.332465294485,6191.793298389484,394.43711815801544
2020-09-21 22:00:00+00:00,5444.0,5125.789109413393,4291.190114284936,5960.38810454185,318.2108905866071
2020-09-21 23:00:00+00:00,5243.0,4854.110424204862,4014.7303852115647,5693.49046319816,388.8895757951377
2020-09-22 00:00:00+00:00,5145.0,5238.40245712694,5140.399837138977,5336.405077114903,-93.40245712694013
2020-09-22 01:00:00+00:00,5041.0,5181.632160540006,4973.175318396358,5390.089002683654,-140.63216054000623
2020-09-22 02:00:00+00:00,5139.0,5267.227552858356,4951.553820118621,5582.901285598091,-128.22755285835592
2020-09-22 03:00:00+00:00,5631.0,5669.171777646934,5266.468288318433,6071.875266975435,-38.17177764693406
2020-09-22 04:00:00+00:00,6689.0,6411.180123729537,5938.683498594945,6883.676748864128,277.8198762704633
2020-09-22 05:00:00+00:00,7431.0,7017.418652373096,6488.263771100124,7546.5735336460675,413.58134762690406
2020-09-22 06:00:00+00:00,7734.0,7365.955930981452,6790.064380075441,7941.847481887464,368.0440690185478
2020-09-22 07:00:00+00:00,7763.0,7498.656355165003,6883.6433013466285,8113.669408983378,264.34364483499667
2020-09-22 08:00:00+00:00,7818.0,7602.569630448493,6954.408469240046,8250.73079165694,215.43036955150728
2020-09-22 09:00:00+00:00,7883.0,7700.89507897934,7024.371584029628,8377.418573929051,182.10492102066019
2020-09-22 10:00:00+00:00,7675.0,7487.081719256255,6786.101704809758,8188.0617337027525,187.91828074374462
2020-09-22 11:00:00+00:00,7604.0,7365.675971502906,6643.476622933815,8087.875320071997,238.32402849709433
2020-09-22 12:00:00+00:00,7590.0,7241.203156770037,6500.501537557699,7981.904775982375,348.7968432299631
2020-09-22 13:00:00+00:00,7486.0,7166.779364509532,6409.879484373844,7923.679244645219,319.22063549046834
2020-09-22 14:00:00+00:00,7443.0,7118.705286444743,6347.577277033881,7889.833295855606,324.29471355525675
2020-09-22 15:00:00+00:00,7482.0,7157.64357817414,6373.983639833097,7941.303516515183,324.3564218258598
2020-09-22 16:00:00+00:00,7541.0,7188.565888879234,6393.84264906594,7983.289128692528,352.4341111207659
2020-09-22 17:00:00+00:00,7536.0,7098.529121425878,6294.020157964289,7903.0380848874665,437.47087857412225
2020-09-22 18:00:00+00:00,7230.0,6870.698492115417,6057.5195770639375,7683.877407166897,359.30150788458286
2020-09-22 19:00:00+00:00,6656.0,6443.895604575378,5623.024449574108,7264.766759576647,212.10439542462245
2020-09-22 20:00:00+00:00,6308.0,6165.868846192931,5338.164617775414,6993.573074610449,142.13115380706859
2020-09-22 21:00:00+00:00,5789.0,5690.478999366333,4856.698526515453,6524.2594722172125,98.52100063366743
2020-09-22 22:00:00+00:00,5561.0,5398.466163024055,4559.277520371601,6237.65480567651,162.53383697594472
2020-09-22 23:00:00+00:00,5290.0,5128.335578911287,4284.32956044387,5972.341597378703,161.66442108871342
2020-09-23 00:00:00+00:00,5198.0,5181.38703081138,5083.332640067988,5279.441421554772,16.6129691886199
2020-09-23 01:00:00+00:00,5125.0,5038.8249830784325,4830.604990198893,5247.044975957972,86.17501692156748
2020-09-23 02:00:00+00:00,5209.0,5089.739001618421,4774.683107841935,5404.794895394906,119.26099838157916
2020-09-23 03:00:00+00:00,5786.0,5468.08581851834,5066.354849843927,5869.816787192753,317.9141814816603
2020-09-23 04:00:00+00:00,6834.0,6228.38003022465,5757.163542848444,6699.596517600856,605.61996977535
2020-09-23 05:00:00+00:00,7559.0,6853.185723363029,6325.572805904434,7380.798640821624,705.814276636971
2020-09-23 06:00:00+00:00,7893.0,7201.697969461951,6627.571325444169,7775.824613479734,691.3020305380487
2020-09-23 07:00:00+00:00,7950.0,7333.266108056567,6720.209245407694,7946.32297070544,616.7338919434333
2020-09-23 08:00:00+00:00,7998.0,7443.015403260473,6796.976127986977,8089.054678533969,554.9845967395268
2020-09-23 09:00:00+00:00,8080.0,7546.946285109954,6872.689532728524,8221.203037491385,533.0537148900457
2020-09-23 10:00:00+00:00,7881.0,7337.624869403589,6639.039259281758,8036.210479525421,543.3751305964106
2020-09-23 11:00:00+00:00,7836.0,7222.435718139473,6502.744038200766,7942.127398078179,613.5642818605274
2020-09-23 12:00:00+00:00,7737.0,7127.2515730711275,6389.158663044629,7865.344483097626,609.7484269288725
2020-09-23 13:00:00+00:00,7666.0,7049.714491468259,6295.513854427437,7803.915128509082,616.2855085317406
2020-09-23 14:00:00+00:00,7612.0,7006.933406400954,6238.586048034505,7775.280764767402,605.0665935990464
2020-09-23 15:00:00+00:00,7616.0,7042.436917689245,6261.631041806095,7823.242793572395,573.5630823107549
2020-09-23 16:00:00+00:00,7625.0,7076.495336825948,6284.6925128955245,7868.298160756371,548.5046631740524
2020-09-23 17:00:00+00:00,7562.0,7006.848007901243,6205.319546659879,7808.376469142608,555.1519920987566
2020-09-23 18:00:00+00:00,7193.0,6794.581515854128,5984.437596908342,7604.725434799914,398.41848414587184
2020-09-23 19:00:00+00:00,6618.0,6366.288924119751,5548.502248180733,7184.075600058769,251.71107588024915
2020-09-23 20:00:00+00:00,6246.0,6089.373925046236,5264.79915350177,6913.948696590702,156.62607495376415
2020-09-23 21:00:00+00:00,5739.0,5613.976557842422,4783.366457830338,6444.5866578545065,125.02344215757785
2020-09-23 22:00:00+00:00,5544.0,5347.094717677534,4511.113693072809,6183.07574228226,196.9052823224656
2020-09-23 23:00:00+00:00,5259.0,5068.0034788301355,4227.238999796303,5908.767957863968,190.99652116986454
2020-09-24 00:00:00+00:00,5184.0,5146.002499861574,5048.041704985816,5243.963294737331,37.9975001384264
2020-09-24 01:00:00+00:00,5100.0,5008.8384869492975,4800.9253698038665,5216.7516040947285,91.16151305070252
2020-09-24 02:00:00+00:00,5204.0,5058.699284749016,4744.209033836303,5373.18953566173,145.30071525098356
2020-09-24 03:00:00+00:00,5794.0,5469.095377679178,5068.082533054782,5870.108222303573,324.90462232082245
2020-09-24 04:00:00+00:00,6823.0,6249.267033979993,5778.860555837703,6719.673512122284,573.7329660200066
2020-09-24 05:00:00+00:00,7589.0,6879.934742389953,6353.195017870795,7406.67446690911,709.0652576100474
2020-09-24 06:00:00+00:00,7869.0,7236.064568029144,6662.861084570157,7809.26805148813,632.9354319708564
2020-09-24 07:00:00+00:00,7882.0,7370.4696784265825,6758.379489316455,7982.55986753671,511.5303215734175
2020-09-24 08:00:00+00:00,7921.0,7476.8344553902525,6831.801692120711,8121.867218659794,444.1655446097475
2020-09-24 09:00:00+00:00,7999.0,7584.792855970319,6911.579870262644,8258.005841677994,414.20714402968133
2020-09-24 10:00:00+00:00,7796.0,7379.997695923832,6682.490937918848,8077.504453928816,416.002304076168
2020-09-24 11:00:00+00:00,7794.0,7276.723661644453,6558.143912826356,7995.30341046255,517.2763383555466
2020-09-24 12:00:00+00:00,7723.0,7166.099847836725,6429.150021527146,7903.049674146303,556.9001521632754
2020-09-24 13:00:00+00:00,7597.0,7097.324663673585,6344.2963967782225,7850.352930568947,499.67533632641516
2020-09-24 14:00:00+00:00,7532.0,7053.204035508255,6286.056528775084,7820.351542241427,478.7959644917446
2020-09-24 15:00:00+00:00,7571.0,7081.095247939706,6301.514967414427,7860.675528464984,489.9047520602944
2020-09-24 16:00:00+00:00,7597.0,7104.901863921077,6314.3487140553725,7895.455013786782,492.09813607892283
2020-09-24 17:00:00+00:00,7577.0,7025.495850354593,6225.239553395922,7825.752147313265,551.5041496454069
2020-09-24 18:00:00+00:00,7203.0,6791.215776537752,5982.365002085426,7600.066550990079,411.7842234622476
2020-09-24 19:00:00+00:00,6617.0,6353.917300213621,5537.443317908861,7170.391282518382,263.0826997863787
2020-09-24 20:00:00+00:00,6294.0,6066.866403443565,5243.622521873049,6890.1102850140815,227.1335965564349
2020-09-24 21:00:00+00:00,5885.0,5592.811204121116,4763.54891440973,6422.073493832502,292.18879587888387
2020-09-24 22:00:00+00:00,5505.0,5338.491997795057,4503.874502523408,6173.109493066705,166.5080022049433
2020-09-24 23:00:00+00:00,5258.0,5057.188633986076,4217.802274279466,5896.574993692686,200.81136601392427
2020-09-25 00:00:00+00:00,5199.0,5222.442023665617,5124.3236037183715,5320.560443612862,-23.442023665616944
2020-09-25 01:00:00+00:00,5115.0,5173.1483806573815,4965.096041746619,5381.2007195681435,-58.148380657381495
2020-09-25 02:00:00+00:00,5234.0,5258.917315432862,4944.591316532737,5573.243314332986,-24.91731543286187
2020-09-25 03:00:00+00:00,5782.0,5688.896426960604,5288.390748569525,6089.402105351683,93.103573039396
2020-09-25 04:00:00+00:00,6829.0,6477.071954294738,6007.474198809573,6946.669709779903,351.92804570526187
2020-09-25 05:00:00+00:00,7563.0,7116.796502025772,6591.107093189288,7642.485910862255,446.2034979742284
2020-09-25 06:00:00+00:00,7860.0,7447.335949020562,6875.367934011656,8019.303964029468,412.6640509794379
2020-09-25 07:00:00+00:00,7888.0,7555.247637981626,6944.531159096139,8165.964116867113,332.7523620183738
2020-09-25 08:00:00+00:00,7971.0,7646.30197094089,7002.743973122323,8289.859968759458,324.69802905911
2020-09-25 09:00:00+00:00,7993.0,7742.792268491154,7071.126142995387,8414.45839398692,250.20773150884634
2020-09-25 10:00:00+00:00,7732.0,7529.449848390759,6833.539603027348,8225.36009375417,202.55015160924086
2020-09-25 11:00:00+00:00,7531.0,7434.527585790758,6717.576609267099,8151.478562314417,96.47241420924183
2020-09-25 12:00:00+00:00,7452.0,7325.534145244176,6590.231854820508,8060.836435667845,126.46585475582378
2020-09-25 13:00:00+00:00,7324.0,7235.0176191453,6483.645176398842,7986.390061891759,88.98238085469984
2020-09-25 14:00:00+00:00,7298.0,7181.205182861497,6415.713673244236,7946.6966924787575,116.79481713850328
2020-09-25 15:00:00+00:00,7344.0,7211.4607118119875,6433.530345464949,7989.391078159026,132.5392881880125
2020-09-25 16:00:00+00:00,7436.0,7233.908986898759,6444.994888510809,8022.82308528671,202.0910131012406
2020-09-25 17:00:00+00:00,7374.0,7162.815700171353,6364.183991371606,7961.447408971099,211.18429982864745
2020-09-25 18:00:00+00:00,6968.0,6913.088868169384,6105.845564075382,7720.332172263386,54.911131830615886
2020-09-25 19:00:00+00:00,6417.0,6457.368128813989,5642.482605828802,7272.253651799176,-40.36812881398873
2020-09-25 20:00:00+00:00,6128.0,6173.3378331154845,5351.662119651878,6995.013546579091,-45.3378331154845
2020-09-25 21:00:00+00:00,5707.0,5719.874850867021,4892.159651178481,6547.590050555562,-12.87485086702145
2020-09-25 22:00:00+00:00,5402.0,5415.270789305131,4582.1789149228325,6248.36266368743,-13.270789305131075
2020-09-25 23:00:00+00:00,5037.0,5140.545614521524,4302.66333163292,5978.427897410128,-103.54561452152393
2020-09-26 00:00:00+00:00,4903.0,4876.900648849698,4778.850439139302,4974.950858560094,26.099351150302027
2020-09-26 01:00:00+00:00,4761.0,4726.370161799409,4518.6218414486275,4934.118482150191,34.62983820059071
2020-09-26 02:00:00+00:00,4876.0,4793.884367932068,4480.084171793928,5107.684564070208,82.11563206793198
2020-09-26 03:00:00+00:00,5112.0,5229.039708221981,4829.396551822136,5628.6828646218255,-117.03970822198062
2020-09-26 04:00:00+00:00,5435.0,6055.47104068211,5587.085493297691,6523.856588066528,-620.4710406821096
2020-09-26 05:00:00+00:00,5909.0,6715.020619545739,6190.858437523992,7239.1828015674855,-806.0206195457386
2020-09-26 06:00:00+00:00,6311.0,7067.886055058084,6497.7133622912725,7638.058747824895,-756.8860550580839
2020-09-26 07:00:00+00:00,6564.0,7194.253622493538,6585.5557724461805,7802.951472540896,-630.2536224935384
2020-09-26 08:00:00+00:00,6717.0,7314.017403240361,6672.6629879656075,7955.371818515115,-597.0174032403611
2020-09-26 09:00:00+00:00,6800.0,7412.656462198707,6743.347315275034,8081.965609122381,-612.6564621987072
2020-09-26 10:00:00+00:00,6588.0,7202.1920112802445,6508.766486423786,7895.617536136703,-614.1920112802445
2020-09-26 11:00:00+00:00,6429.0,7075.616572558798,6361.257198544725,7789.975946572871,-646.616572558798
2020-09-26 12:00:00+00:00,6179.0,6983.605122098902,6250.984261121963,7716.225983075841,-804.605122098902
2020-09-26 13:00:00+00:00,6165.0,6905.824448164043,6157.209216045433,7654.439680282653,-740.8244481640431
2020-09-26 14:00:00+00:00,6195.0,6877.093787782463,6114.423617333186,7639.76395823174,-682.0937877824626
2020-09-26 15:00:00+00:00,6293.0,6924.106829475636,6149.0521987628845,7699.1614601883875,-631.106829475636
2020-09-26 16:00:00+00:00,6421.0,6978.86922279619,6192.877081464138,7764.861364128242,-557.8692227961901
2020-09-26 17:00:00+00:00,6449.0,6912.653665959232,6116.983235318914,7708.32409659955,-463.65366595923206
2020-09-26 18:00:00+00:00,6206.0,6657.341794952974,5853.09324269916,7461.590347206788,-451.34179495297394
2020-09-26 19:00:00+00:00,5794.0,6212.686132738715,5400.823864271097,7024.548401206333,-418.68613273871506
2020-09-26 20:00:00+00:00,5648.0,5945.9458367437155,5127.317643833396,6764.574029654035,-297.9458367437155
2020-09-26 21:00:00+00:00,5245.0,5502.377241011862,4677.730210040346,6327.024271983378,-257.37724101186177
2020-09-26 22:00:00+00:00,4981.0,5223.530433026769,4393.524281449763,6053.536584603775,-242.53043302676906
2020-09-26 23:00:00+00:00,4663.0,4927.029741882876,4092.2480869571077,5761.811396808644,-264.0297418828759
2020-09-27 00:00:00+00:00,4623.0,4561.450080054081,4462.86583787474,4660.034322233422,61.5499199459191
2020-09-27 01:00:00+00:00,4546.0,4449.019710490087,4240.2692368071675,4657.770184173007,96.98028950991284
2020-09-27 02:00:00+00:00,4537.0,4543.504537713454,4228.883859695907,4858.125215731001,-6.5045377134538285
2020-09-27 03:00:00+00:00,4670.0,4914.958986835433,4514.954281283448,5314.963692387419,-244.95898683543328
2020-09-27 04:00:00+00:00,4869.0,5567.529662797788,5099.2596129013045,6035.799712694271,-698.5296627977878
2020-09-27 05:00:00+00:00,5206.0,6169.620557488861,5645.977109148781,6693.264005828941,-963.6205574888609
2020-09-27 06:00:00+00:00,5444.0,6556.180337098908,5986.8384183190055,7125.522255878811,-1112.1803370989082
2020-09-27 07:00:00+00:00,5656.0,6745.865965151136,6138.228501075342,7353.50342922693,-1089.8659651511362
2020-09-27 08:00:00+00:00,5871.0,6889.5745345798905,6249.442795512362,7529.706273647419,-1018.5745345798905
2020-09-27 09:00:00+00:00,5999.0,7007.414776126465,6339.437776425581,7675.391775827348,-1008.4147761264649
2020-09-27 10:00:00+00:00,5771.0,6813.553071771976,6121.528379151438,7505.577764392514,-1042.5530717719757
2020-09-27 11:00:00+00:00,5636.0,6700.049380164959,5987.12821450062,7412.970545829298,-1064.049380164959
2020-09-27 12:00:00+00:00,5475.0,6567.669934528479,5836.5006863757435,7298.839182681214,-1092.6699345284787
2020-09-27 13:00:00+00:00,5492.0,6523.108260121483,5775.939744011122,7270.276776231844,-1031.108260121483
2020-09-27 14:00:00+00:00,5592.0,6514.144467266359,5752.902217818846,7275.386716713872,-922.1444672663592
2020-09-27 15:00:00+00:00,5814.0,6579.377819226949,5805.721859283947,7353.033779169951,-765.3778192269492
2020-09-27 16:00:00+00:00,6112.0,6649.490897226646,5864.860432062244,7434.121362391047,-537.4908972266458
2020-09-27 17:00:00+00:00,6257.0,6611.198538284985,5816.847191525638,7405.549885044333,-354.19853828498526
2020-09-27 18:00:00+00:00,6086.0,6396.597891573384,5593.621940028037,7199.573843118731,-310.597891573384
2020-09-27 19:00:00+00:00,5695.0,5988.900151002935,5178.261469102337,6799.538832903532,-293.90015100293476
2020-09-27 20:00:00+00:00,5633.0,5763.206566719156,4945.751498866186,6580.661634572127,-130.2065667191564
2020-09-27 21:00:00+00:00,5376.0,5328.630173002988,4505.105219812695,6152.155126193281,47.36982699701184
2020-09-27 22:00:00+00:00,5131.0,5062.386711510328,4233.451686673652,5891.321736347003,68.61328848967241
2020-09-27 23:00:00+00:00,4884.0,4777.979519588668,3944.2186725132424,5611.740366664094,106.02048041133185
2020-09-28 00:00:00+00:00,4845.0,4843.103894797563,4744.36474996052,4941.843039634606,1.8961052024369565
2020-09-28 01:00:00+00:00,4788.0,4774.293854374718,4565.0172906476455,4983.57041810179,13.70614562528226
2020-09-28 02:00:00+00:00,4967.0,4834.501594603933,4518.813771084991,5150.189418122875,132.49840539606703
2020-09-28 03:00:00+00:00,5621.0,5155.5855051028975,4754.000341573789,5557.170668632006,465.4144948971025
2020-09-28 04:00:00+00:00,6853.0,5733.934307067295,5263.661127906077,6204.207486228513,1119.0656929327051
2020-09-28 05:00:00+00:00,7726.0,6271.671362069217,5745.6977214876715,6797.645002650763,1454.3286379307829
2020-09-28 06:00:00+00:00,8056.0,6596.912819941113,6024.99581221918,7168.829827663047,1459.0871800588866
2020-09-28 07:00:00+00:00,8119.0,6763.7615481077955,6153.3698241480815,7374.1532720675095,1355.2384518922045
2020-09-28 08:00:00+00:00,8214.0,6910.290227638186,6267.2762581089,7553.304197167471,1303.7097723618144
2020-09-28 09:00:00+00:00,8298.0,7023.668962169739,6352.721336154385,7694.616588185092,1274.3310378302613
2020-09-28 10:00:00+00:00,8080.0,6810.53480136709,6115.481667723752,7505.587935010428,1269.46519863291
2020-09-28 11:00:00+00:00,8004.0,6687.758555145672,5971.774810867304,7403.7422994240405,1316.2414448543277
2020-09-28 12:00:00+00:00,7899.0,6559.651296685977,5825.403688876049,7293.898904495905,1339.3487033140227
2020-09-28 13:00:00+00:00,7821.0,6514.5833488369035,5764.334913278672,7264.831784395135,1306.4166511630965
2020-09-28 14:00:00+00:00,7767.0,6517.37568599666,5753.06293358135,7281.688438411969,1249.6243140033403
2020-09-28 15:00:00+00:00,7809.0,6609.601162528582,5832.892523360467,7386.309801696697,1199.3988374714181
2020-09-28 16:00:00+00:00,7902.0,6722.132838746813,5934.473876548446,7509.79180094518,1179.867161253187
2020-09-28 17:00:00+00:00,7825.0,6712.702827436459,5915.351881319637,7510.053773553282,1112.2971725635407
2020-09-28 18:00:00+00:00,7359.0,6507.068998276145,5701.125738270306,7313.012258281984,851.9310017238549
2020-09-28 19:00:00+00:00,6759.0,6095.680077645167,5282.108705390254,6909.251449900081,663.3199223548327
2020-09-28 20:00:00+00:00,6400.0,5891.350448150366,5070.99877593971,6711.702120361022,508.649551849634
2020-09-28 21:00:00+00:00,5869.0,5492.667640844302,4666.2829458636825,6319.052335824921,376.3323591556982
2020-09-28 22:00:00+00:00,5600.0,5225.079422131048,4393.321740690904,6056.837103571192,374.920577868952
2020-09-28 23:00:00+00:00,5363.0,4951.483070063742,4114.936433101412,5788.029707026072,411.51692993625784
2020-09-29 00:00:00+00:00,5273.0,5322.946620685658,5223.6252634379225,5422.267977933393,-49.94662068565776
2020-09-29 01:00:00+00:00,5192.0,5229.7063147000745,5018.685985251096,5440.726644149053,-37.70631470007447
2020-09-29 02:00:00+00:00,5303.0,5313.123693779091,4994.711183545054,5631.536204013128,-10.1236937790909
2020-09-29 03:00:00+00:00,5836.0,5743.887834926805,5338.875296814585,6148.900373039025,92.11216507319477
2020-09-29 04:00:00+00:00,6864.0,6561.022875037759,6086.78830788137,7035.257442194148,302.97712496224085
2020-09-29 05:00:00+00:00,7645.0,7213.974568657001,6683.605709972844,7744.3434273411585,431.0254313429987
2020-09-29 06:00:00+00:00,7938.0,7542.219447382542,6965.5374836646215,8118.901411100463,395.78055261745794
2020-09-29 07:00:00+00:00,7961.0,7654.907514041599,7039.426235652017,8270.38879243118,306.0924859584011
2020-09-29 08:00:00+00:00,8031.0,7757.116607941201,7108.723099483977,8405.510116398425,273.88339205879856
2020-09-29 09:00:00+00:00,8093.0,7844.657059722165,7168.068148102185,8521.245971342147,248.3429402778347
2020-09-29 10:00:00+00:00,7892.0,7619.974705040024,6919.042527816614,8320.906882263433,272.02529495997624
2020-09-29 11:00:00+00:00,7831.0,7499.748939957141,6777.669300016738,8221.828579897545,331.2510600428586
2020-09-29 12:00:00+00:00,7714.0,7373.092142903186,6632.550305357341,8113.633980449031,340.90785709681404
2020-09-29 13:00:00+00:00,7662.0,7294.168396759875,6537.443978082694,8050.892815437055,367.83160324012533
